model,model_size,variable,horizon_quarters,optimization_horizon,rmse,n
mango_rmse_random,medium,INV,4,h1q,21.68226832521124,80
mango_rmse_random,medium,INV,4,h2q,22.335424363940348,80
mango_rmse_random,medium,INV,4,h4q,22.479542111085316,80
mango_rmse_random,medium,INV,4,h8q,22.68317871617253,80
mango_rmse_random,medium,INV,5,h1q,20.816297305078866,80
mango_rmse_random,medium,INV,5,h2q,21.379471031754694,80
mango_rmse_random,medium,INV,5,h4q,21.870426543616688,80
mango_rmse_random,medium,INV,5,h8q,22.094622510335824,80
mango_rmse_random,medium,INV,6,h1q,20.170460152224216,80
mango_rmse_random,medium,INV,6,h2q,20.60265506610083,80
mango_rmse_random,medium,INV,6,h4q,21.464111573841222,80
mango_rmse_random,medium,INV,6,h8q,21.689530970800575,80
mango_rmse_random,medium,INV,7,h1q,19.676862831826238,80
mango_rmse_random,medium,INV,7,h2q,19.849259981512684,80
mango_rmse_random,medium,INV,7,h4q,21.087142367796574,80
mango_rmse_random,medium,INV,7,h8q,21.38001990861732,80
mango_rmse_random,medium,INV,8,h1q,19.42304338503368,80
mango_rmse_random,medium,INV,8,h2q,19.27490786902821,80
mango_rmse_random,medium,INV,8,h4q,20.98206825620216,80
mango_rmse_random,medium,INV,8,h8q,21.190996803547883,80
mango_rmse_random,medium,WAGE,1,h1q,13.916359075619267,80
mango_rmse_random,medium,WAGE,1,h2q,13.900337241742722,80
mango_rmse_random,medium,WAGE,1,h4q,13.863221009981853,80
mango_rmse_random,medium,WAGE,1,h8q,13.863991997453883,80
mango_rmse_random,medium,WAGE,2,h1q,14.065903208865688,80
mango_rmse_random,medium,WAGE,2,h2q,14.015837604143991,80
mango_rmse_random,medium,WAGE,2,h4q,13.956966063221016,80
mango_rmse_random,medium,WAGE,2,h8q,13.936604086320068,80
mango_rmse_random,medium,WAGE,3,h1q,14.256263676047364,80
mango_rmse_random,medium,WAGE,3,h2q,14.157162628011937,80
mango_rmse_random,medium,WAGE,3,h4q,14.096900316609052,80
mango_rmse_random,medium,WAGE,3,h8q,14.0361891803568,80
mango_rmse_random,medium,WAGE,4,h1q,14.437707204789707,80
mango_rmse_random,medium,WAGE,4,h2q,14.283354573611408,80
mango_rmse_random,medium,WAGE,4,h4q,14.225929154426739,80
mango_rmse_random,medium,WAGE,4,h8q,14.12849531919781,80
mango_rmse_random,medium,WAGE,5,h1q,14.656645198737458,80
mango_rmse_random,medium,WAGE,5,h2q,14.44979632149251,80
mango_rmse_random,medium,WAGE,5,h4q,14.407825469534673,80
mango_rmse_random,medium,WAGE,5,h8q,14.258741044504067,80
mango_rmse_random,medium,WAGE,6,h1q,14.84337494249563,80
mango_rmse_random,medium,WAGE,6,h2q,14.58635308460555,80
mango_rmse_random,medium,WAGE,6,h4q,14.557868016497927,80
mango_rmse_random,medium,WAGE,6,h8q,14.354299053182672,80
mango_rmse_random,medium,WAGE,7,h1q,15.058774226779745,80
mango_rmse_random,medium,WAGE,7,h2q,14.753351134758523,80
mango_rmse_random,medium,WAGE,7,h4q,14.718845443068597,80
mango_rmse_random,medium,WAGE,7,h8q,14.468870361516334,80
mango_rmse_random,medium,WAGE,8,h1q,15.246995744775512,80
mango_rmse_random,medium,WAGE,8,h2q,14.89474272464913,80
mango_rmse_random,medium,WAGE,8,h4q,14.856067224889614,80
mango_rmse_random,medium,WAGE,8,h8q,14.559580809422261,80
paper,medium,CONS,1,,20.168791266650285,80
paper,medium,CONS,2,,19.92055405272378,80
paper,medium,CONS,3,,19.710155856028692,80
paper,medium,CONS,4,,19.42768610975415,80
paper,medium,CONS,5,,19.147218672085778,80
paper,medium,CONS,6,,18.898639180404423,80
paper,medium,CONS,7,,18.665748500696512,80
paper,medium,CONS,8,,18.433970986916634,80
paper,medium,DEFL,1,,20.272556094735002,80
paper,medium,DEFL,2,,20.269339344473718,80
paper,medium,DEFL,3,,20.272417286068627,80
paper,medium,DEFL,4,,20.28984209298869,80
paper,medium,DEFL,5,,20.324803690537184,80
paper,medium,DEFL,6,,20.3827390873314,80
paper,medium,DEFL,7,,20.461173982774127,80
paper,medium,DEFL,8,,20.5593748269395,80
paper,medium,FFR,1,,0.386216414588759,80
paper,medium,FFR,2,,0.7369271893055616,80
paper,medium,FFR,3,,1.0527304834264868,80
paper,medium,FFR,4,,1.32600560371342,80
paper,medium,FFR,5,,1.568998462135831,80
paper,medium,FFR,6,,1.8043446318621341,80
paper,medium,FFR,7,,2.0121591741907157,80
paper,medium,FFR,8,,2.1910608831485474,80
paper,medium,GDP,1,,22.963201672886147,80
paper,medium,GDP,2,,22.64913650631384,80
paper,medium,GDP,3,,22.32739974618814,80
paper,medium,GDP,4,,21.972587716027586,80
paper,medium,GDP,5,,21.629288893485306,80
paper,medium,GDP,6,,21.32621556635523,80
paper,medium,GDP,7,,21.030535994742383,80
paper,medium,GDP,8,,20.745808033181294,80
paper,medium,HOURS,1,,11.510164785013496,80
paper,medium,HOURS,2,,11.869842296896424,80
paper,medium,HOURS,3,,12.467041677888918,80
paper,medium,HOURS,4,,12.987099046230174,80
paper,medium,HOURS,5,,13.497832713324504,80
paper,medium,HOURS,6,,14.006826338617913,80
paper,medium,HOURS,7,,14.472666143535433,80
paper,medium,HOURS,8,,14.870197847739528,80
paper,medium,INV,1,,25.46916992666049,80
paper,medium,INV,2,,24.868854329528364,80
paper,medium,INV,3,,24.43758787912681,80
paper,medium,INV,4,,23.977370418624826,80
paper,medium,INV,5,,23.60158083201431,80
paper,medium,INV,6,,23.324200854494816,80
paper,medium,INV,7,,23.05595660803903,80
paper,medium,INV,8,,22.800017271711095,80
paper,medium,WAGE,1,,13.98275134399354,80
paper,medium,WAGE,2,,14.183663904990778,80
paper,medium,WAGE,3,,14.4187331103194,80
paper,medium,WAGE,4,,14.64027425551777,80
paper,medium,WAGE,5,,14.909667085848342,80
paper,medium,WAGE,6,,15.143839563220768,80
paper,medium,WAGE,7,,15.407758643361138,80
paper,medium,WAGE,8,,15.642935229285667,80
