model,model_size,variable,horizon_quarters,optimization_horizon,rmse,n
mango_rmse_random,medium,INV,4,h1q,23.45399087133336,80
mango_rmse_random,medium,INV,4,h2q,23.212309778791894,80
mango_rmse_random,medium,INV,4,h4q,23.991975175243407,80
mango_rmse_random,medium,INV,4,h8q,24.838525046220692,80
mango_rmse_random,medium,INV,5,h1q,23.038913906467247,80
mango_rmse_random,medium,INV,5,h2q,22.745165672441818,80
mango_rmse_random,medium,INV,5,h4q,23.63418742864282,80
mango_rmse_random,medium,INV,5,h8q,24.65594159124953,80
mango_rmse_random,medium,INV,6,h1q,22.683636407303656,80
mango_rmse_random,medium,INV,6,h2q,22.343644742769115,80
mango_rmse_random,medium,INV,6,h4q,23.36620613817339,80
mango_rmse_random,medium,INV,6,h8q,24.53970305572541,80
mango_rmse_random,medium,INV,7,h1q,22.426426068490397,80
mango_rmse_random,medium,INV,7,h2q,21.96941395509999,80
mango_rmse_random,medium,INV,7,h4q,23.098574181083592,80
mango_rmse_random,medium,INV,7,h8q,24.403101917837496,80
mango_rmse_random,medium,INV,8,h1q,22.287935101399338,80
mango_rmse_random,medium,INV,8,h2q,21.743664769535297,80
mango_rmse_random,medium,INV,8,h4q,22.920268148897435,80
mango_rmse_random,medium,INV,8,h8q,24.31026321292207,80
mango_rmse_random,medium,WAGE,1,h1q,13.908280161681274,80
mango_rmse_random,medium,WAGE,1,h2q,13.93076787229622,80
mango_rmse_random,medium,WAGE,1,h4q,13.92531978279454,80
mango_rmse_random,medium,WAGE,1,h8q,13.921219822198035,80
mango_rmse_random,medium,WAGE,2,h1q,14.034097125243402,80
mango_rmse_random,medium,WAGE,2,h2q,14.066939826155608,80
mango_rmse_random,medium,WAGE,2,h4q,14.064801211815007,80
mango_rmse_random,medium,WAGE,2,h8q,14.046663339151449,80
mango_rmse_random,medium,WAGE,3,h1q,14.185716977675806,80
mango_rmse_random,medium,WAGE,3,h2q,14.23333996849926,80
mango_rmse_random,medium,WAGE,3,h4q,14.235305389452343,80
mango_rmse_random,medium,WAGE,3,h8q,14.207178301525275,80
mango_rmse_random,medium,WAGE,4,h1q,14.33033928773558,80
mango_rmse_random,medium,WAGE,4,h2q,14.389059060641813,80
mango_rmse_random,medium,WAGE,4,h4q,14.394141277502454,80
mango_rmse_random,medium,WAGE,4,h8q,14.358878000806241,80
mango_rmse_random,medium,WAGE,5,h1q,14.529224026489372,80
mango_rmse_random,medium,WAGE,5,h2q,14.596703050814288,80
mango_rmse_random,medium,WAGE,5,h4q,14.607034493545042,80
mango_rmse_random,medium,WAGE,5,h8q,14.563550672318158,80
mango_rmse_random,medium,WAGE,6,h1q,14.688366461326465,80
mango_rmse_random,medium,WAGE,6,h2q,14.774018564667793,80
mango_rmse_random,medium,WAGE,6,h4q,14.791444190591204,80
mango_rmse_random,medium,WAGE,6,h8q,14.743403710485868,80
mango_rmse_random,medium,WAGE,7,h1q,14.878775816152528,80
mango_rmse_random,medium,WAGE,7,h2q,14.974365954902806,80
mango_rmse_random,medium,WAGE,7,h4q,15.001913981492198,80
mango_rmse_random,medium,WAGE,7,h8q,14.952471406794661,80
mango_rmse_random,medium,WAGE,8,h1q,15.039145083228286,80
mango_rmse_random,medium,WAGE,8,h2q,15.15504424988391,80
mango_rmse_random,medium,WAGE,8,h4q,15.185189437997328,80
mango_rmse_random,medium,WAGE,8,h8q,15.130503495144337,80
paper,medium,CONS,1,,20.168791266650285,80
paper,medium,CONS,2,,19.92055405272378,80
paper,medium,CONS,3,,19.710155856028692,80
paper,medium,CONS,4,,19.42768610975415,80
paper,medium,CONS,5,,19.147218672085778,80
paper,medium,CONS,6,,18.898639180404423,80
paper,medium,CONS,7,,18.665748500696512,80
paper,medium,CONS,8,,18.433970986916634,80
paper,medium,DEFL,1,,20.272556094735002,80
paper,medium,DEFL,2,,20.269339344473718,80
paper,medium,DEFL,3,,20.272417286068627,80
paper,medium,DEFL,4,,20.28984209298869,80
paper,medium,DEFL,5,,20.324803690537184,80
paper,medium,DEFL,6,,20.3827390873314,80
paper,medium,DEFL,7,,20.461173982774127,80
paper,medium,DEFL,8,,20.5593748269395,80
paper,medium,FFR,1,,0.386216414588759,80
paper,medium,FFR,2,,0.7369271893055616,80
paper,medium,FFR,3,,1.0527304834264868,80
paper,medium,FFR,4,,1.32600560371342,80
paper,medium,FFR,5,,1.568998462135831,80
paper,medium,FFR,6,,1.8043446318621341,80
paper,medium,FFR,7,,2.0121591741907157,80
paper,medium,FFR,8,,2.1910608831485474,80
paper,medium,GDP,1,,22.963201672886147,80
paper,medium,GDP,2,,22.64913650631384,80
paper,medium,GDP,3,,22.32739974618814,80
paper,medium,GDP,4,,21.972587716027586,80
paper,medium,GDP,5,,21.629288893485306,80
paper,medium,GDP,6,,21.32621556635523,80
paper,medium,GDP,7,,21.030535994742383,80
paper,medium,GDP,8,,20.745808033181294,80
paper,medium,HOURS,1,,11.510164785013496,80
paper,medium,HOURS,2,,11.869842296896424,80
paper,medium,HOURS,3,,12.467041677888918,80
paper,medium,HOURS,4,,12.987099046230174,80
paper,medium,HOURS,5,,13.497832713324504,80
paper,medium,HOURS,6,,14.006826338617913,80
paper,medium,HOURS,7,,14.472666143535433,80
paper,medium,HOURS,8,,14.870197847739528,80
paper,medium,INV,1,,25.46916992666049,80
paper,medium,INV,2,,24.868854329528364,80
paper,medium,INV,3,,24.43758787912681,80
paper,medium,INV,4,,23.977370418624826,80
paper,medium,INV,5,,23.60158083201431,80
paper,medium,INV,6,,23.324200854494816,80
paper,medium,INV,7,,23.05595660803903,80
paper,medium,INV,8,,22.800017271711095,80
paper,medium,WAGE,1,,13.98275134399354,80
paper,medium,WAGE,2,,14.183663904990778,80
paper,medium,WAGE,3,,14.4187331103194,80
paper,medium,WAGE,4,,14.64027425551777,80
paper,medium,WAGE,5,,14.909667085848342,80
paper,medium,WAGE,6,,15.143839563220768,80
paper,medium,WAGE,7,,15.407758643361138,80
paper,medium,WAGE,8,,15.642935229285667,80
