model,model_size,variable,horizon_quarters,optimization_horizon,rmse,n,baseline_rmse,relative_rmse_pct
mango_rmse_random,medium,CONS,4,h8q,19.634855249371068,80,19.42768610975415,1.0663603398085835
mango_rmse_random,medium,CONS,5,h1q,19.034692962758115,80,19.147218672085778,-0.5876869703886094
mango_rmse_random,medium,CONS,5,h2q,18.997474801678624,80,19.147218672085778,-0.7820659124004316
mango_rmse_random,medium,CONS,5,h4q,19.207095339646465,80,19.147218672085778,0.31271731203435504
mango_rmse_random,medium,CONS,5,h8q,19.417494770857168,80,19.147218672085778,1.411568454928749
mango_rmse_random,medium,CONS,6,h1q,18.78796509491558,80,18.898639180404423,-0.5856193370980788
mango_rmse_random,medium,CONS,6,h2q,18.73499070283997,80,18.898639180404423,-0.865927308322482
mango_rmse_random,medium,CONS,6,h4q,18.98067433128033,80,18.898639180404423,0.43407967151924437
mango_rmse_random,medium,CONS,6,h8q,19.22910244582159,80,18.898639180404423,1.7486087874507679
mango_rmse_random,medium,CONS,7,h1q,18.565438188928418,80,18.665748500696512,-0.5374031036813298
mango_rmse_random,medium,CONS,7,h2q,18.487119865208705,80,18.665748500696512,-0.9569861904072179
mango_rmse_random,medium,CONS,7,h4q,18.77183630196372,80,18.665748500696512,0.5683554627517299
mango_rmse_random,medium,CONS,7,h8q,19.05067604401124,80,18.665748500696512,2.0622132742245194
mango_rmse_random,medium,CONS,8,h1q,18.33695054247156,80,18.433970986916634,-0.5263133185678472
mango_rmse_random,medium,CONS,8,h2q,18.24721879246245,80,18.433970986916634,-1.0130871670934531
mango_rmse_random,medium,CONS,8,h4q,18.56894519613427,80,18.433970986916634,0.732203654402146
mango_rmse_random,medium,CONS,8,h8q,18.865357238444506,80,18.433970986916634,2.340169960308851
mango_rmse_random,medium,DEFL,1,h1q,20.335147183122757,80,20.272556094735002,0.30874788603500647
mango_rmse_random,medium,DEFL,1,h2q,20.32304602268844,80,20.272556094735002,0.2490555592373079
mango_rmse_random,medium,DEFL,1,h4q,20.356924962969355,80,20.272556094735002,0.4161728192542271
mango_rmse_random,medium,DEFL,1,h8q,20.39310963158423,80,20.272556094735002,0.5946637231431228
mango_rmse_random,medium,DEFL,2,h1q,20.399788107869867,80,20.269339344473718,0.6435767894512812
mango_rmse_random,medium,DEFL,2,h2q,20.375273551060094,80,20.269339344473718,0.5226327547535886
mango_rmse_random,medium,DEFL,2,h4q,20.443255708917242,80,20.269339344473718,0.8580268033794669
mango_rmse_random,medium,DEFL,2,h8q,20.517602585396812,80,20.269339344473718,1.2248215726418414
mango_rmse_random,medium,DEFL,3,h1q,20.48012831058149,80,20.272417286068627,1.0245991959508702
mango_rmse_random,medium,DEFL,3,h2q,20.44275567100629,80,20.272417286068627,0.8402470338587562
mango_rmse_random,medium,DEFL,3,h4q,20.541028402844706,80,20.272417286068627,1.3250078319997403
mango_rmse_random,medium,DEFL,3,h8q,20.65232066884857,80,20.272417286068627,1.8739915295696687
mango_rmse_random,medium,DEFL,4,h1q,20.573717746417422,80,20.28984209298869,1.399102329765439
mango_rmse_random,medium,DEFL,4,h2q,20.52735388346844,80,20.28984209298869,1.1705945733398517
mango_rmse_random,medium,DEFL,4,h4q,20.655023863815668,80,20.28984209298869,1.7998255932862595
mango_rmse_random,medium,DEFL,4,h8q,20.80168700282764,80,20.28984209298869,2.5226658122481127
mango_rmse_random,medium,DEFL,5,h1q,20.691207853916627,80,20.324803690537184,1.8027439229340894
mango_rmse_random,medium,DEFL,5,h2q,20.63098424256018,80,20.324803690537184,1.506437930151074
mango_rmse_random,medium,DEFL,5,h4q,20.78450827779432,80,20.324803690537184,2.2617910325557773
mango_rmse_random,medium,DEFL,5,h8q,20.96811681160592,80,20.324803690537184,3.165162777775069
mango_rmse_random,medium,DEFL,6,h1q,20.83077655038443,80,20.3827390873314,2.198121955706636
mango_rmse_random,medium,DEFL,6,h2q,20.759465393436347,80,20.3827390873314,1.8482614357708886
mango_rmse_random,medium,DEFL,6,h4q,20.93807166380022,80,20.3827390873314,2.7245237948121335
mango_rmse_random,medium,DEFL,6,h8q,21.1545982264256,80,20.3827390873314,3.786827353218364
mango_rmse_random,medium,DEFL,7,h1q,20.990431377064763,80,20.461173982774127,2.5866423634157396
mango_rmse_random,medium,DEFL,7,h2q,20.907367235739773,80,20.461173982774127,2.180682561720493
mango_rmse_random,medium,DEFL,7,h4q,21.11153291635039,80,20.461173982774127,3.17850253423283
mango_rmse_random,medium,DEFL,7,h8q,21.35691091462961,80,20.461173982774127,4.377739677154326
mango_rmse_random,medium,DEFL,8,h1q,21.17066305419864,80,20.5593748269395,2.973282176159141
mango_rmse_random,medium,DEFL,8,h2q,21.07316860279156,80,20.5593748269395,2.4990729541971466
mango_rmse_random,medium,DEFL,8,h4q,21.300002942216864,80,20.5593748269395,3.602386363941859
mango_rmse_random,medium,DEFL,8,h8q,21.576852093221795,80,20.5593748269395,4.948969873096859
mango_rmse_random,medium,FFR,1,h1q,0.4219268914002492,80,0.386216414588759,9.246234873138292
mango_rmse_random,medium,FFR,1,h2q,0.3896418084927551,80,0.386216414588759,0.8869104923060919
mango_rmse_random,medium,FFR,1,h4q,0.4257067516610223,80,0.386216414588759,10.22492457093321
mango_rmse_random,medium,FFR,1,h8q,0.4313295956872355,80,0.386216414588759,11.680803661986443
mango_rmse_random,medium,FFR,2,h1q,0.8105114837701961,80,0.7369271893055616,9.985286949987042
mango_rmse_random,medium,FFR,2,h2q,0.783858353612977,80,0.7369271893055616,6.3684940640663115
mango_rmse_random,medium,FFR,2,h4q,0.8082624125161336,80,0.7369271893055616,9.680091092553436
mango_rmse_random,medium,FFR,2,h8q,0.8212243892516207,80,0.7369271893055616,11.439013401784784
mango_rmse_random,medium,FFR,3,h1q,1.1627034862340464,80,1.0527304834264868,10.446453725707007
mango_rmse_random,medium,FFR,3,h2q,1.1479096037411716,80,1.0527304834264868,9.041166928584646
mango_rmse_random,medium,FFR,3,h4q,1.148891095316057,80,1.0527304834264868,9.134399868101202
mango_rmse_random,medium,FFR,3,h8q,1.1464452016718887,80,1.0527304834264868,8.902061802216835
mango_rmse_random,medium,FFR,4,h1q,1.4938720447091165,80,1.32600560371342,12.659557435171763
mango_rmse_random,medium,FFR,4,h2q,1.4742407995696527,80,1.32600560371342,11.179077632938094
mango_rmse_random,medium,FFR,4,h4q,1.447562141556657,80,1.32600560371342,9.167120976172601
mango_rmse_random,medium,FFR,4,h8q,1.4358658445654027,80,1.32600560371342,8.28505102424333
mango_rmse_random,medium,FFR,5,h1q,1.8184367250166378,80,1.568998462135831,15.897929086638735
mango_rmse_random,medium,FFR,5,h2q,1.765288663307221,80,1.568998462135831,12.510541336298433
mango_rmse_random,medium,FFR,5,h4q,1.7306107770975807,80,1.568998462135831,10.300348844303622
mango_rmse_random,medium,FFR,5,h8q,1.6858390011550577,80,1.568998462135831,7.446823042782023
mango_rmse_random,medium,FFR,6,h1q,2.089071234616773,80,1.8043446318621341,15.780056521729602
mango_rmse_random,medium,FFR,6,h2q,2.0228561750806504,80,1.8043446318621341,12.110299737639714
mango_rmse_random,medium,FFR,6,h4q,1.9703800810488612,80,1.8043446318621341,9.201980943927206
mango_rmse_random,medium,FFR,6,h8q,1.9254470984533503,80,1.8043446318621341,6.711714849409617
mango_rmse_random,medium,FFR,7,h1q,2.3096311576776265,80,2.0121591741907157,14.783720259434903
mango_rmse_random,medium,FFR,7,h2q,2.2253023911930225,80,2.0121591741907157,10.592761235603163
mango_rmse_random,medium,FFR,7,h4q,2.1660145166783935,80,2.0121591741907157,7.646280893734861
mango_rmse_random,medium,FFR,7,h8q,2.1442876019495585,80,2.0121591741907157,6.566499780614248
mango_rmse_random,medium,FFR,8,h1q,2.484448160741355,80,2.1910608831485474,13.390192844445787
mango_rmse_random,medium,FFR,8,h2q,2.399904213404219,80,2.1910608831485474,9.531607809800539
mango_rmse_random,medium,FFR,8,h4q,2.337125659865964,80,2.1910608831485474,6.666395162307036
mango_rmse_random,medium,FFR,8,h8q,2.3488564011054627,80,2.1910608831485474,7.2017860923227115
mango_rmse_random,medium,GDP,1,h1q,22.929962624047302,80,22.963201672886147,-0.1447491918258558
mango_rmse_random,medium,GDP,1,h2q,22.919632292462502,80,22.963201672886147,-0.18973565204145282
mango_rmse_random,medium,GDP,1,h4q,22.982036822002932,80,22.963201672886147,0.08202318380988392
mango_rmse_random,medium,GDP,1,h8q,23.020688882774596,80,22.963201672886147,0.2503449244898979
mango_rmse_random,medium,GDP,2,h1q,22.604135086507238,80,22.64913650631384,-0.19868933985213058
mango_rmse_random,medium,GDP,2,h2q,22.581044797869346,80,22.64913650631384,-0.30063710563761764
mango_rmse_random,medium,GDP,2,h4q,22.687273995051648,80,22.64913650631384,0.16838385307614287
mango_rmse_random,medium,GDP,2,h8q,22.784485781248865,80,22.64913650631384,0.5975913249376763
mango_rmse_random,medium,GDP,3,h1q,22.287705460229475,80,22.32739974618814,-0.17778284265027589
mango_rmse_random,medium,GDP,3,h2q,22.26661989976542,80,22.32739974618814,-0.27222089053650506
mango_rmse_random,medium,GDP,3,h4q,22.396388085381442,80,22.32739974618814,0.30898510340453683
mango_rmse_random,medium,GDP,3,h8q,22.550719815866184,80,22.32739974618814,1.0002063483284578
mango_rmse_random,medium,GDP,4,h1q,21.94886710926415,80,21.972587716027586,-0.10795545372261336
mango_rmse_random,medium,GDP,4,h2q,21.916943147464163,80,21.972587716027586,-0.25324540414888824
mango_rmse_random,medium,GDP,4,h4q,22.07850298621607,80,21.972587716027586,0.4820336664817331
mango_rmse_random,medium,GDP,4,h8q,22.286577139226665,80,21.972587716027586,1.4290052098417325
mango_rmse_random,medium,GDP,5,h1q,21.63426419873246,80,21.629288893485306,0.02300262977509297
mango_rmse_random,medium,GDP,5,h2q,21.591672192062177,80,21.629288893485306,-0.17391557165089833
mango_rmse_random,medium,GDP,5,h4q,21.777141148973563,80,21.629288893485306,0.6835742784534605
mango_rmse_random,medium,GDP,5,h8q,22.03640544882084,80,21.629288893485306,1.8822466024676237
mango_rmse_random,medium,GDP,6,h1q,21.362625997546047,80,21.32621556635523,0.17073085976050267
mango_rmse_random,medium,GDP,6,h2q,21.30190419514758,80,21.32621556635523,-0.11399758729817197
mango_rmse_random,medium,GDP,6,h4q,21.514730419573713,80,21.32621556635523,0.8839583030187873
mango_rmse_random,medium,GDP,6,h8q,21.822818932069293,80,21.32621556635523,2.3286052050299815
mango_rmse_random,medium,GDP,7,h1q,21.11351884439759,80,21.030535994742383,0.39458266625230914
mango_rmse_random,medium,GDP,7,h2q,21.024581777499293,80,21.030535994742383,-0.02831224674720011
mango_rmse_random,medium,GDP,7,h4q,21.26943983013119,80,21.030535994742383,1.135985480581823
mango_rmse_random,medium,GDP,7,h8q,21.615687387072157,80,21.030535994742383,2.7823893431725235
mango_rmse_random,medium,GDP,8,h1q,20.875481263294333,80,20.745808033181294,0.6250575051385617
mango_rmse_random,medium,GDP,8,h2q,20.773319972925442,80,20.745808033181294,0.13261445252045476
mango_rmse_random,medium,GDP,8,h4q,21.045243843827738,80,20.745808033181294,1.4433557380243713
mango_rmse_random,medium,GDP,8,h8q,21.417110648613594,80,20.745808033181294,3.235847041284696
mango_rmse_random,medium,HOURS,1,h1q,11.605718004362137,80,11.510164785013496,0.8301637824773264
mango_rmse_random,medium,HOURS,1,h2q,11.627874085116444,80,11.510164785013496,1.022655212166976
mango_rmse_random,medium,HOURS,1,h4q,11.57023040070019,80,11.510164785013496,0.5218484427338622
mango_rmse_random,medium,HOURS,1,h8q,11.545360851497586,80,11.510164785013496,0.30578247263598124
mango_rmse_random,medium,HOURS,2,h1q,12.033101561127209,80,11.869842296896424,1.3754122434589702
mango_rmse_random,medium,HOURS,2,h2q,12.079464857257406,80,11.869842296896424,1.7660096496462425
mango_rmse_random,medium,HOURS,2,h4q,11.965591680001534,80,11.869842296896424,0.8066609539550941
mango_rmse_random,medium,HOURS,2,h8q,11.899013894161508,80,11.869842296896424,0.24576229856660242
mango_rmse_random,medium,HOURS,3,h1q,12.665085518078843,80,12.467041677888918,1.5885391683671686
mango_rmse_random,medium,HOURS,3,h2q,12.727359511508986,80,12.467041677888918,2.0880481540521183
mango_rmse_random,medium,HOURS,3,h4q,12.565757242929775,80,12.467041677888918,0.7918122646203658
mango_rmse_random,medium,HOURS,3,h8q,12.466340425751042,80,12.467041677888918,-0.0056248479470467376
mango_rmse_random,medium,HOURS,4,h1q,13.202268421421348,80,12.987099046230174,1.6567932101328806
mango_rmse_random,medium,HOURS,4,h2q,13.271012290184265,80,12.987099046230174,2.1861174920083757
mango_rmse_random,medium,HOURS,4,h4q,13.086878916733097,80,12.987099046230174,0.7682999116872562
mango_rmse_random,medium,HOURS,4,h8q,12.925365590744317,80,12.987099046230174,-0.4753444573426654
mango_rmse_random,medium,HOURS,5,h1q,13.713302535592456,80,13.497832713324504,1.5963290318100414
mango_rmse_random,medium,HOURS,5,h2q,13.79599102580079,80,13.497832713324504,2.2089347142519853
mango_rmse_random,medium,HOURS,5,h4q,13.59665729081925,80,13.497832713324504,0.7321514467814546
mango_rmse_random,medium,HOURS,5,h8q,13.365680178496966,80,13.497832713324504,-0.9790648442181593
mango_rmse_random,medium,HOURS,6,h1q,14.188503184916966,80,14.006826338617913,1.297059318841958
mango_rmse_random,medium,HOURS,6,h2q,14.289004642873788,80,14.006826338617913,2.014577017192596
mango_rmse_random,medium,HOURS,6,h4q,14.08721101015873,80,14.006826338617913,0.573896395925116
mango_rmse_random,medium,HOURS,6,h8q,13.817796571866705,80,14.006826338617913,-1.3495545827539688
mango_rmse_random,medium,HOURS,7,h1q,14.626761186883781,80,14.472666143535433,1.0647315554721
mango_rmse_random,medium,HOURS,7,h2q,14.711846647132859,80,14.472666143535433,1.652636088093982
mango_rmse_random,medium,HOURS,7,h4q,14.533596332908763,80,14.472666143535433,0.4210018304094317
mango_rmse_random,medium,HOURS,7,h8q,14.234593719640605,80,14.472666143535433,-1.6449797261520356
mango_rmse_random,medium,HOURS,8,h1q,14.987773354252948,80,14.870197847739528,0.7906788310237121
mango_rmse_random,medium,HOURS,8,h2q,15.072240839936075,80,14.870197847739528,1.3587108541885402
mango_rmse_random,medium,HOURS,8,h4q,14.910703167349654,80,14.870197847739528,0.2723926071789538
mango_rmse_random,medium,HOURS,8,h8q,14.583846752992113,80,14.870197847739528,-1.9256710480886057
mango_rmse_random,medium,INV,1,h1q,25.329733498427757,80,25.46916992666049,-0.5474714277467517
mango_rmse_random,medium,INV,1,h2q,25.191856167316466,80,25.46916992666049,-1.0888213480948206
mango_rmse_random,medium,INV,1,h4q,25.476580600011314,80,25.46916992666049,0.029096642616000774
mango_rmse_random,medium,INV,1,h8q,25.649177896172752,80,25.46916992666049,0.70676810445963
mango_rmse_random,medium,INV,2,h1q,24.52712540475425,80,24.868854329528364,-1.3741241162378628
mango_rmse_random,medium,INV,2,h2q,24.359531628368618,80,24.868854329528364,-2.048034438623074
mango_rmse_random,medium,INV,2,h4q,24.913872451396784,80,24.868854329528364,0.1810220980504404
mango_rmse_random,medium,INV,2,h8q,25.26680886075127,80,24.868854329528364,1.6002125628698047
mango_rmse_random,medium,INV,3,h1q,23.960925149615164,80,24.43758787912681,-1.950531009317753
mango_rmse_random,medium,INV,3,h2q,23.808750032900697,80,24.43758787912681,-2.57324024505393
mango_rmse_random,medium,INV,3,h4q,24.465646832737992,80,24.43758787912681,0.1148188346164433
mango_rmse_random,medium,INV,3,h8q,25.070884496788388,80,24.43758787912681,2.5914857914536817
mango_rmse_random,medium,INV,4,h1q,23.45399087133336,80,23.977370418624826,-2.1828062800619783
mango_rmse_random,medium,INV,4,h2q,23.212309778791894,80,23.977370418624826,-3.190761232260306
mango_rmse_random,medium,INV,4,h4q,23.991975175243407,80,23.977370418624826,0.06091058512086427
mango_rmse_random,medium,INV,4,h8q,24.838525046220692,80,23.977370418624826,3.5915307331906154
mango_rmse_random,medium,INV,5,h1q,23.038913906467247,80,23.60158083201431,-2.3840221955973173
mango_rmse_random,medium,INV,5,h2q,22.745165672441818,80,23.60158083201431,-3.6286347328514954
mango_rmse_random,medium,INV,5,h4q,23.63418742864282,80,23.60158083201431,0.13815429085276462
mango_rmse_random,medium,INV,5,h8q,24.65594159124953,80,23.60158083201431,4.4673310942165125
mango_rmse_random,medium,INV,6,h1q,22.683636407303656,80,23.324200854494816,-2.7463511019616202
mango_rmse_random,medium,INV,6,h2q,22.343644742769115,80,23.324200854494816,-4.204028758982057
mango_rmse_random,medium,INV,6,h4q,23.36620613817339,80,23.324200854494816,0.18009313133864022
mango_rmse_random,medium,INV,6,h8q,24.53970305572541,80,23.324200854494816,5.211334822630614
mango_rmse_random,medium,INV,7,h1q,22.426426068490397,80,23.05595660803903,-2.730446410231059
mango_rmse_random,medium,INV,7,h2q,21.96941395509999,80,23.05595660803903,-4.712633144704079
mango_rmse_random,medium,INV,7,h4q,23.098574181083592,80,23.05595660803903,0.184844089399887
mango_rmse_random,medium,INV,7,h8q,24.403101917837496,80,23.05595660803903,5.842938259732635
mango_rmse_random,medium,INV,8,h1q,22.287935101399338,80,22.800017271711095,-2.245972729797526
mango_rmse_random,medium,INV,8,h2q,21.743664769535297,80,22.800017271711095,-4.633121499808939
mango_rmse_random,medium,INV,8,h4q,22.920268148897435,80,22.800017271711095,0.5274157284763995
mango_rmse_random,medium,INV,8,h8q,24.31026321292207,80,22.800017271711095,6.623880689269471
mango_rmse_random,medium,WAGE,1,h1q,13.908280161681274,80,13.98275134399354,-0.5325931962900541
mango_rmse_random,medium,WAGE,1,h2q,13.93076787229622,80,13.98275134399354,-0.3717685483955162
mango_rmse_random,medium,WAGE,1,h4q,13.92531978279454,80,13.98275134399354,-0.4107314775619601
mango_rmse_random,medium,WAGE,1,h8q,13.921219822198035,80,13.98275134399354,-0.4400530359279874
mango_rmse_random,medium,WAGE,2,h1q,14.034097125243402,80,14.183663904990778,-1.0545003092941896
mango_rmse_random,medium,WAGE,2,h2q,14.066939826155608,80,14.183663904990778,-0.822947297800108
mango_rmse_random,medium,WAGE,2,h4q,14.064801211815007,80,14.183663904990778,-0.8380253083545433
mango_rmse_random,medium,WAGE,2,h8q,14.046663339151449,80,14.183663904990778,-0.9659039212789264
mango_rmse_random,medium,WAGE,3,h1q,14.185716977675806,80,14.4187331103194,-1.6160652316729887
mango_rmse_random,medium,WAGE,3,h2q,14.23333996849926,80,14.4187331103194,-1.2857796895307978
mango_rmse_random,medium,WAGE,3,h4q,14.235305389452343,80,14.4187331103194,-1.2721486656534242
mango_rmse_random,medium,WAGE,3,h8q,14.207178301525275,80,14.4187331103194,-1.467221892350002
mango_rmse_random,medium,WAGE,4,h1q,14.33033928773558,80,14.64027425551777,-2.117002471216543
mango_rmse_random,medium,WAGE,4,h2q,14.389059060641813,80,14.64027425551777,-1.7159186398525075
mango_rmse_random,medium,WAGE,4,h4q,14.394141277502454,80,14.64027425551777,-1.6812046941166492
mango_rmse_random,medium,WAGE,4,h8q,14.358878000806241,80,14.64027425551777,-1.9220695582630483
mango_rmse_random,medium,WAGE,5,h1q,14.529224026489372,80,14.909667085848342,-2.551653616196917
mango_rmse_random,medium,WAGE,5,h2q,14.596703050814288,80,14.909667085848342,-2.0990678948902066
mango_rmse_random,medium,WAGE,5,h4q,14.607034493545042,80,14.909667085848342,-2.0297743105917325
mango_rmse_random,medium,WAGE,5,h8q,14.563550672318158,80,14.909667085848342,-2.321422816064783
mango_rmse_random,medium,WAGE,6,h1q,14.688366461326465,80,15.143839563220768,-3.007646112419809
mango_rmse_random,medium,WAGE,6,h2q,14.774018564667793,80,15.143839563220768,-2.4420557085875614
mango_rmse_random,medium,WAGE,6,h4q,14.791444190591204,80,15.143839563220768,-2.3269882856221784
mango_rmse_random,medium,WAGE,6,h8q,14.743403710485868,80,15.143839563220768,-2.6442161584134967
mango_rmse_random,medium,WAGE,7,h1q,14.878775816152528,80,15.407758643361138,-3.4332237378117103
mango_rmse_random,medium,WAGE,7,h2q,14.974365954902806,80,15.407758643361138,-2.8128211149327096
mango_rmse_random,medium,WAGE,7,h4q,15.001913981492198,80,15.407758643361138,-2.6340279028436733
mango_rmse_random,medium,WAGE,7,h8q,14.952471406794661,80,15.407758643361138,-2.9549219137246157
mango_rmse_random,medium,WAGE,8,h1q,15.039145083228286,80,15.642935229285667,-3.8598264149748918
mango_rmse_random,medium,WAGE,8,h2q,15.15504424988391,80,15.642935229285667,-3.118922198746696
mango_rmse_random,medium,WAGE,8,h4q,15.185189437997328,80,15.642935229285667,-2.9262141956029937
mango_rmse_random,medium,WAGE,8,h8q,15.130503495144337,80,15.642935229285667,-3.275802952773144
paper,medium,CONS,1,,20.168791266650285,80,20.168791266650285,0.0
paper,medium,CONS,2,,19.92055405272378,80,19.92055405272378,0.0
paper,medium,CONS,3,,19.710155856028692,80,19.710155856028692,0.0
paper,medium,CONS,4,,19.42768610975415,80,19.42768610975415,0.0
paper,medium,CONS,5,,19.147218672085778,80,19.147218672085778,0.0
paper,medium,CONS,6,,18.898639180404423,80,18.898639180404423,0.0
paper,medium,CONS,7,,18.665748500696512,80,18.665748500696512,0.0
paper,medium,CONS,8,,18.433970986916634,80,18.433970986916634,0.0
paper,medium,DEFL,1,,20.272556094735002,80,20.272556094735002,0.0
paper,medium,DEFL,2,,20.269339344473718,80,20.269339344473718,0.0
paper,medium,DEFL,3,,20.272417286068627,80,20.272417286068627,0.0
paper,medium,DEFL,4,,20.28984209298869,80,20.28984209298869,0.0
paper,medium,DEFL,5,,20.324803690537184,80,20.324803690537184,0.0
paper,medium,DEFL,6,,20.3827390873314,80,20.3827390873314,0.0
paper,medium,DEFL,7,,20.461173982774127,80,20.461173982774127,0.0
paper,medium,DEFL,8,,20.5593748269395,80,20.5593748269395,0.0
paper,medium,FFR,1,,0.386216414588759,80,0.386216414588759,0.0
paper,medium,FFR,2,,0.7369271893055616,80,0.7369271893055616,0.0
paper,medium,FFR,3,,1.0527304834264868,80,1.0527304834264868,0.0
paper,medium,FFR,4,,1.32600560371342,80,1.32600560371342,0.0
paper,medium,FFR,5,,1.568998462135831,80,1.568998462135831,0.0
paper,medium,FFR,6,,1.8043446318621341,80,1.8043446318621341,0.0
paper,medium,FFR,7,,2.0121591741907157,80,2.0121591741907157,0.0
paper,medium,FFR,8,,2.1910608831485474,80,2.1910608831485474,0.0
paper,medium,GDP,1,,22.963201672886147,80,22.963201672886147,0.0
paper,medium,GDP,2,,22.64913650631384,80,22.64913650631384,0.0
paper,medium,GDP,3,,22.32739974618814,80,22.32739974618814,0.0
paper,medium,GDP,4,,21.972587716027586,80,21.972587716027586,0.0
paper,medium,GDP,5,,21.629288893485306,80,21.629288893485306,0.0
paper,medium,GDP,6,,21.32621556635523,80,21.32621556635523,0.0
paper,medium,GDP,7,,21.030535994742383,80,21.030535994742383,0.0
paper,medium,GDP,8,,20.745808033181294,80,20.745808033181294,0.0
paper,medium,HOURS,1,,11.510164785013496,80,11.510164785013496,0.0
paper,medium,HOURS,2,,11.869842296896424,80,11.869842296896424,0.0
paper,medium,HOURS,3,,12.467041677888918,80,12.467041677888918,0.0
paper,medium,HOURS,4,,12.987099046230174,80,12.987099046230174,0.0
paper,medium,HOURS,5,,13.497832713324504,80,13.497832713324504,0.0
paper,medium,HOURS,6,,14.006826338617913,80,14.006826338617913,0.0
paper,medium,HOURS,7,,14.472666143535433,80,14.472666143535433,0.0
paper,medium,HOURS,8,,14.870197847739528,80,14.870197847739528,0.0
paper,medium,INV,1,,25.46916992666049,80,25.46916992666049,0.0
paper,medium,INV,2,,24.868854329528364,80,24.868854329528364,0.0
paper,medium,INV,3,,24.43758787912681,80,24.43758787912681,0.0
paper,medium,INV,4,,23.977370418624826,80,23.977370418624826,0.0
paper,medium,INV,5,,23.60158083201431,80,23.60158083201431,0.0
paper,medium,INV,6,,23.324200854494816,80,23.324200854494816,0.0
paper,medium,INV,7,,23.05595660803903,80,23.05595660803903,0.0
paper,medium,INV,8,,22.800017271711095,80,22.800017271711095,0.0
paper,medium,WAGE,1,,13.98275134399354,80,13.98275134399354,0.0
paper,medium,WAGE,2,,14.183663904990778,80,14.183663904990778,0.0
paper,medium,WAGE,3,,14.4187331103194,80,14.4187331103194,0.0
paper,medium,WAGE,4,,14.64027425551777,80,14.64027425551777,0.0
paper,medium,WAGE,5,,14.909667085848342,80,14.909667085848342,0.0
paper,medium,WAGE,6,,15.143839563220768,80,15.143839563220768,0.0
paper,medium,WAGE,7,,15.407758643361138,80,15.407758643361138,0.0
paper,medium,WAGE,8,,15.642935229285667,80,15.642935229285667,0.0
